epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.6277875900268555,0.45751580595970154,0.8306803107261658,1e-04,0.9984115362167358,0.5171154737472534,0.6482130289077759,0.479523241519928,0.6913371086120605,0.998222291469574,0.8519425988197327
1,0.6389584541320801,0.4694628119468689,0.7709431648254395,1e-04,0.9984993934631348,0.4855755865573883,0.6520395874977112,0.4837232232093811,0.6837371587753296,0.9981808066368103,0.9813882112503052
2,0.6545745134353638,0.486527681350708,0.726459801197052,1e-04,0.998431921005249,0.5327675938606262,0.6543678045272827,0.4862902760505676,0.6791436672210693,0.9981736540794373,0.9942483305931091
3,0.6708739995956421,0.5047792196273804,0.6876543164253235,1e-04,0.9984588623046875,0.6196593046188354,0.6555957198143005,0.4876476228237152,0.6767411231994629,0.9981744885444641,0.9988725781440735
4,0.687019407749176,0.5233105421066284,0.6520810723304749,1e-04,0.9984639883041382,0.7086434364318848,0.6565747261047363,0.48873189091682434,0.6748267412185669,0.9981644153594971,0.9996216297149658
5,0.7032822966575623,0.5424488186836243,0.6180026531219482,1e-04,0.9984441995620728,0.7862584590911865,0.6572748422622681,0.4895080626010895,0.6734625101089478,0.9981649518013,0.9999158978462219
6,0.7196309566497803,0.5621809959411621,0.5851109027862549,1e-04,0.9984326958656311,0.848617434501648,0.6579898595809937,0.49030181765556335,0.6720595359802246,0.998161256313324,0.9999656081199646
7,0.7357884049415588,0.582179069519043,0.5536708831787109,1e-04,0.9984248876571655,0.8968906998634338,0.6589322686195374,0.49134892225265503,0.6701945066452026,0.9981613159179688,0.9999923706054688
8,0.7517249584197998,0.6024001240730286,0.5235356688499451,1e-04,0.9984143972396851,0.9334675669670105,0.6600613594055176,0.4926057457923889,0.6679636240005493,0.9981613159179688,0.9999961853027344
9,0.7671202421188354,0.6224113702774048,0.4949386417865753,1e-04,0.9984205365180969,0.9588344693183899,0.6615087985992432,0.4942198395729065,0.665117084980011,0.9981613159179688,0.9999961853027344
10,0.7812243700027466,0.641171932220459,0.46903300285339355,1e-04,0.9984157085418701,0.9743554592132568,0.6634687185287476,0.49641093611717224,0.6612743735313416,0.9981613159179688,0.9999961853027344
11,0.793906033039093,0.6584086418151855,0.4458290636539459,1e-04,0.9984150528907776,0.9835608005523682,0.6659310460090637,0.4991728663444519,0.6564618945121765,0.9981613159179688,1.0
12,0.8048423528671265,0.6735635995864868,0.42569223046302795,1e-04,0.9984192848205566,0.9894446730613708,0.6686224937438965,0.5022034645080566,0.6512240171432495,0.9981613159179688,1.0
13,0.8143965005874634,0.687029242515564,0.40826740860939026,1e-04,0.9984214305877686,0.9931966066360474,0.6711341738700867,0.5050429105758667,0.6463552713394165,0.9981613159179688,1.0
14,0.8230019807815552,0.6993474960327148,0.3931784927845001,1e-04,0.9984240531921387,0.9956775307655334,0.6734868288040161,0.507712185382843,0.6418161392211914,0.9981613159179688,1.0
15,0.8307814598083496,0.7106407880783081,0.3801180422306061,1e-04,0.9984266757965088,0.997305154800415,0.6761000752449036,0.5106882452964783,0.6367844343185425,0.9981613159179688,1.0
16,0.8378671407699585,0.7210605144500732,0.36870959401130676,1e-04,0.9984278678894043,0.9980679750442505,0.6787328124046326,0.513698399066925,0.6317270994186401,0.9981613159179688,1.0
17,0.8441103100776672,0.730347752571106,0.35890889167785645,1e-04,0.9984274506568909,0.9986105561256409,0.6811596155166626,0.5164839029312134,0.6270807981491089,0.9981613159179688,1.0
18,0.8496663570404053,0.7386993169784546,0.3506016433238983,1e-04,0.9984266757965088,0.9989302158355713,0.6839526891708374,0.5197022557258606,0.6217436194419861,0.9981613159179688,1.0
19,0.8544327020645142,0.7459225654602051,0.3432691991329193,1e-04,0.9984269738197327,0.9991225004196167,0.6868847012519836,0.5230956077575684,0.6161566972732544,0.9981613159179688,1.0
20,0.8587369918823242,0.7524920701980591,0.3364900052547455,1e-04,0.9984273910522461,0.9994090795516968,0.6897655129432678,0.5264442563056946,0.6106851696968079,0.9981613159179688,1.0
21,0.8628891706466675,0.7588750123977661,0.32999739050865173,1e-04,0.9984278082847595,0.9996727108955383,0.6929754614830017,0.5301933288574219,0.6046113967895508,0.9981613159179688,1.0
22,0.8662354946136475,0.7640641331672668,0.3253469169139862,1e-04,0.9984278678894043,0.9996854066848755,0.696401059627533,0.534214198589325,0.5981570482254028,0.9981613159179688,1.0
23,0.8688086271286011,0.7680732607841492,0.3217494785785675,1e-04,0.9984278082847595,0.999657392501831,0.6998968124389648,0.5383394956588745,0.5915989875793457,0.9981613159179688,1.0
24,0.8714340925216675,0.7721846699714661,0.31816983222961426,1e-04,0.9984278678894043,0.9997007250785828,0.7034609913825989,0.5425683856010437,0.584944486618042,0.9981613159179688,1.0
25,0.8735970258712769,0.7755855917930603,0.3151750862598419,1e-04,0.9984279274940491,0.9997414946556091,0.7070638537406921,0.5468668341636658,0.5782486796379089,0.9981613159179688,1.0
26,0.8755556344985962,0.7786775231361389,0.3125346601009369,1e-04,0.9984279870986938,0.9997771382331848,0.7106717228889465,0.5511952638626099,0.5715755224227905,0.9981613159179688,1.0
27,0.8773803114891052,0.7815675139427185,0.3101937174797058,1e-04,0.9984280467033386,0.9998089671134949,0.7142542600631714,0.5555176734924316,0.5649811029434204,0.9981613159179688,1.0
28,0.8790843486785889,0.7842747569084167,0.30810096859931946,1e-04,0.9984280467033386,0.9998051524162292,0.7178143262863159,0.5598365068435669,0.5584595799446106,0.9981613159179688,1.0
