epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.4378058910369873,0.28730496764183044,0.37556108832359314,1e-04,0.6444799900054932,0.6646928191184998,0.19821785390377045,0.11072137206792831,0.7146415114402771,0.17710453271865845,0.9982931613922119
1,0.5903846025466919,0.4245099723339081,0.20762716233730316,1e-04,0.8823950290679932,0.6297444701194763,0.19510012865066528,0.1087077260017395,0.5856757164001465,0.16124820709228516,0.050066594034433365
2,0.6535145044326782,0.4916621446609497,0.15934927761554718,1e-04,0.925389289855957,0.6284412145614624,0.19696010649204254,0.10977138578891754,0.4886155128479004,0.1116628348827362,0.01892998069524765
3,0.6824781894683838,0.5237506628036499,0.14198237657546997,1e-04,0.9368353486061096,0.6275694966316223,0.23452498018741608,0.13349106907844543,0.4495767056941986,0.5210342407226562,0.20813408493995667
4,0.7147291302680969,0.5620875954627991,0.12278427183628082,1e-04,0.9458681344985962,0.6437623500823975,0.268075555562973,0.15604005753993988,0.5910415053367615,0.3713222146034241,0.5755957961082458
5,0.7318817377090454,0.5828931927680969,0.11329852789640427,1e-04,0.9494108557701111,0.6486281752586365,0.26997143030166626,0.15737783908843994,0.5996307730674744,0.32228416204452515,0.5178308486938477
6,0.7443565130233765,0.5984246730804443,0.1065916121006012,1e-04,0.9507818818092346,0.6521028876304626,0.2909335494041443,0.17182740569114685,0.7972509264945984,0.2849884033203125,0.6822395920753479
7,0.7557381987571716,0.6127815842628479,0.10083204507827759,1e-04,0.9527363181114197,0.6555885076522827,0.34494349360466003,0.2102746218442917,0.5985023975372314,0.43571895360946655,0.6902191638946533
8,0.7659764289855957,0.625877320766449,0.09573517739772797,1e-04,0.9540836811065674,0.6594964265823364,0.4897995591163635,0.32695022225379944,0.2510406970977783,0.7536561489105225,0.6270860433578491
9,0.7743633985519409,0.6366899609565735,0.09191285073757172,1e-04,0.9552475214004517,0.6610748767852783,0.6047804355621338,0.436239093542099,0.16212595999240875,0.8687633872032166,0.6370130181312561
10,0.7831889986991882,0.6483028531074524,0.0878065675497055,1e-04,0.9564268589019775,0.6648465991020203,0.6694284677505493,0.5055127739906311,0.13868607580661774,0.8844195008277893,0.6309678554534912
11,0.7895312309265137,0.65677410364151,0.08518384397029877,1e-04,0.9574041962623596,0.6655771732330322,0.7266408801078796,0.5728647708892822,0.10552061349153519,0.9283815026283264,0.6407182812690735
12,0.786827027797699,0.653739333152771,0.08722351491451263,1e-04,0.953019380569458,0.663357138633728,0.7718263864517212,0.6308402419090271,0.08959666639566422,0.9665002822875977,0.5837169289588928
13,0.7952038645744324,0.6642196774482727,0.08403588086366653,1e-04,0.9560686945915222,0.6635648012161255,0.7870355844497681,0.6509793400764465,0.08825957030057907,0.9241082072257996,0.664161741733551
14,0.804234504699707,0.6765734553337097,0.0794873833656311,1e-04,0.9574816823005676,0.6678847074508667,0.8010702133178711,0.6705108880996704,0.07697763293981552,0.9459077715873718,0.649030864238739
15,0.8139117956161499,0.6900343298912048,0.07493547350168228,1e-04,0.9600448608398438,0.674018383026123,0.8029186129570007,0.6731352210044861,0.07552080601453781,0.9462597370147705,0.64980149269104
16,0.8179952502250671,0.69566410779953,0.07365778088569641,1e-04,0.9604673385620117,0.6739016771316528,0.8133391737937927,0.6876023411750793,0.0736021101474762,0.9499344229698181,0.6405113935470581
17,0.8248770236968994,0.7054041624069214,0.07088685780763626,1e-04,0.9624243378639221,0.6766190528869629,0.7999193668365479,0.6695180535316467,0.07809557020664215,0.9420591592788696,0.6420339941978455
18,0.832309365272522,0.7161243557929993,0.06755279004573822,1e-04,0.9646207690238953,0.6812281608581543,0.8113589286804199,0.6848483681678772,0.07483465224504471,0.9408406019210815,0.6542050838470459
19,0.838092029094696,0.7244574427604675,0.06533396244049072,1e-04,0.9667986035346985,0.6802821159362793,0.8239551186561584,0.7024204134941101,0.07578636705875397,0.9379518628120422,0.6501855850219727
20,0.8383260369300842,0.7246349453926086,0.0660952627658844,1e-04,0.964230477809906,0.680328905582428,0.8167021870613098,0.6924430727958679,0.07450948655605316,0.9368564486503601,0.6563283205032349
21,0.8410853743553162,0.7286911606788635,0.06490267813205719,1e-04,0.9647267460823059,0.6805867552757263,0.8371933698654175,0.7216209173202515,0.07274837046861649,0.9328079223632812,0.6635010242462158
