epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.4086444079875946,0.26346296072006226,0.4785592257976532,1e-04,0.5448971390724182,0.6732345223426819,0.19096998870372772,0.10731980204582214,0.6367635130882263,0.20426049828529358,0.1709045022726059
1,0.5401125550270081,0.37798070907592773,0.24609646201133728,1e-04,0.8787511587142944,0.6014083623886108,0.22329753637313843,0.1277497410774231,0.4760453999042511,0.2621138393878937,0.23502683639526367
2,0.5821698904037476,0.41894569993019104,0.20355911552906036,1e-04,0.9177401661872864,0.6082416772842407,0.3215833604335785,0.19452297687530518,0.4474036991596222,0.40664318203926086,0.48980799317359924
3,0.6197752952575684,0.4579371511936188,0.17333361506462097,1e-04,0.928219735622406,0.6303675174713135,0.40964949131011963,0.2627595067024231,0.3371341824531555,0.4339105784893036,0.55501389503479
4,0.6467333436012268,0.4873867928981781,0.15514828264713287,1e-04,0.9321993589401245,0.6393797993659973,0.4735668897628784,0.31769248843193054,0.2912249267101288,0.5145378112792969,0.6847158670425415
5,0.6691516637802124,0.5123366713523865,0.14081378281116486,1e-04,0.9375165104866028,0.646135151386261,0.5775039792060852,0.41569656133651733,0.1828683316707611,0.8199223875999451,0.6409310102462769
6,0.6909611821174622,0.5371984839439392,0.12660376727581024,1e-04,0.9445360898971558,0.6514666676521301,0.6329146027565002,0.47205135226249695,0.14276479184627533,0.8841974139213562,0.6338501572608948
7,0.7119093537330627,0.5619971752166748,0.11550679057836533,1e-04,0.9487587213516235,0.6582449674606323,0.6706105470657349,0.5122189521789551,0.12027473002672195,0.909188985824585,0.6151412725448608
8,0.7279366850852966,0.5812733173370361,0.10738992691040039,1e-04,0.9510108232498169,0.6616784334182739,0.6921527981758118,0.53765869140625,0.1104443222284317,0.9130612015724182,0.6262907981872559
9,0.7407140731811523,0.596840500831604,0.10148730874061584,1e-04,0.9531391263008118,0.6635313630104065,0.6947880387306213,0.5408778190612793,0.11279816180467606,0.9086548686027527,0.6205812096595764
10,0.7570085525512695,0.6170819997787476,0.09471720457077026,1e-04,0.9545959234237671,0.6673267483711243,0.7108445167541504,0.5596954226493835,0.10266357660293579,0.9164584875106812,0.6242108941078186
11,0.763722836971283,0.6256492733955383,0.09193184971809387,1e-04,0.9554221630096436,0.6671310067176819,0.6869691610336304,0.5317525863647461,0.11467280983924866,0.9145251512527466,0.6045231819152832
12,0.7698695659637451,0.6333812475204468,0.08987043052911758,1e-04,0.9557235240936279,0.6674919724464417,0.7125223875045776,0.5612372159957886,0.10141699016094208,0.9241706132888794,0.6175618767738342
13,0.7857300639152527,0.6540043950080872,0.08324918895959854,1e-04,0.9582540392875671,0.6711052060127258,0.7325457334518433,0.584710419178009,0.09505248069763184,0.9250661730766296,0.6225072741508484
14,0.7870400547981262,0.655434250831604,0.08426015079021454,1e-04,0.954204261302948,0.6676318049430847,0.6956310272216797,0.5470666289329529,0.11453703790903091,0.9191075563430786,0.6347035765647888
15,0.7898813486099243,0.6591452956199646,0.08451590687036514,1e-04,0.9549872875213623,0.6645946502685547,0.6997516751289368,0.5503214597702026,0.11597578972578049,0.8975844383239746,0.6552453637123108
16,0.8001275658607483,0.6729284524917603,0.0791531354188919,1e-04,0.9560364484786987,0.6701661944389343,0.7490526437759399,0.6040835976600647,0.09267712384462357,0.9321041107177734,0.611907958984375
17,0.8108283281326294,0.6872727870941162,0.07515373826026917,1e-04,0.9591366648674011,0.6720839142799377,0.7733504772186279,0.6356587409973145,0.08515670895576477,0.944218635559082,0.6089481115341187
18,0.8186172842979431,0.6979547142982483,0.07182344049215317,1e-04,0.9609342217445374,0.6739897131919861,0.7818037867546082,0.6469786763191223,0.0800124928355217,0.9457094669342041,0.6187851428985596
19,0.826542317867279,0.7090719938278198,0.06869789212942123,1e-04,0.9631599187850952,0.6767498850822449,0.7857409715652466,0.6524999737739563,0.07950732856988907,0.9459930658340454,0.6169438362121582
20,0.8296892642974854,0.7136101126670837,0.06725715845823288,1e-04,0.9643872976303101,0.6778296232223511,0.7908625602722168,0.6596866846084595,0.07614113390445709,0.9476534128189087,0.6295648813247681
21,0.8315756916999817,0.7161743640899658,0.06712279468774796,1e-04,0.9635655283927917,0.6773231029510498,0.7926421165466309,0.6614265441894531,0.07668129354715347,0.9388445019721985,0.645137369632721
22,0.8373716473579407,0.7243921160697937,0.06535957753658295,1e-04,0.9642138481140137,0.6779736876487732,0.7984540462493896,0.6701197624206543,0.07648905366659164,0.9462288022041321,0.6255369782447815
23,0.8426733613014221,0.7320986390113831,0.06335826218128204,1e-04,0.9648076891899109,0.6797429323196411,0.7838423252105713,0.6529423594474792,0.07875034213066101,0.9388899207115173,0.649928867816925
24,0.847369909286499,0.7388032674789429,0.0621032677590847,1e-04,0.9657340049743652,0.6801144480705261,0.7911885976791382,0.6607692837715149,0.07561281323432922,0.9572386145591736,0.6130529642105103
25,0.8545193672180176,0.7492692470550537,0.05944076552987099,1e-04,0.9680938124656677,0.6818044185638428,0.7918360233306885,0.6606251001358032,0.07453925162553787,0.9583045244216919,0.6157987713813782
26,0.8600014448165894,0.7574250102043152,0.05773655325174332,1e-04,0.9687906503677368,0.6823862195014954,0.7989996075630188,0.6708853244781494,0.07225169986486435,0.9561803936958313,0.6179297566413879
27,0.8650025725364685,0.7648714780807495,0.05595649778842926,1e-04,0.9698614478111267,0.6844800114631653,0.8020390272140503,0.6761754155158997,0.07277076691389084,0.956834077835083,0.6178140640258789
